file_name,initial_velocity_cgs,weber,bond,ohnesorge,parent_folder,number_of_harmonics,max_width,contact_time_ms,coef_restitution,north_pole_min_height,north_pole_exp_min_height,max_contact_radius,spread_time_ms,spread_time_width_ms,contact_time_exp_ms,coef_rest_exp,max_contact_radius_exp,spread_time_exp_ms
pureIC20241107T110504.mat,-0.726094747379119,0.000501187233627273,0,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.00382441431238,2.70446899613028,0.972742296332228,1.96448301646646,1.96448301646646,0.0941701375254417,0.548361038090439,1.08824698912601,3.27619378772367,0.972742296332228,0.289868899004356,1.50604587529031
pureIC20241107T110531.mat,-5.14035715470512,0.0251188643150958,0,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.04179095579194,1.97400811456326,0.97551975384263,1.76946997157481,1.76946997157481,0.308365190012613,1.40457388703876,0.990668959791623,2.13618005064023,0.97551975384263,0.47700732591664,1.2893585143739
pureIC20241107T110606.mat,-2.57628138222282,0.00630957344480193,0,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.01752551986687,2.24017165936755,0.971815539606216,1.88139654246685,1.88139654246685,0.22052206832975,1.51085605983496,1.02479836441797,2.49648577867564,0.971815539606216,0.388842264793733,1.32783999073115
pureIC20241107T110633.mat,-1.2911993390017,0.00158489319246111,0,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.00753807010577,2.45319411777374,0.968362813118197,1.9387738963249,1.9387738963249,0.158924862380694,1.55758356684019,1.05961493826498,2.91932390579158,0.968362813118197,0.324444877568454,1.48016250131192
pureIC20241107T110654.mat,-0.647132624775624,0.000398107170553497,0,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.00332141728384,2.72920708807423,0.976163856175285,1.96825923755763,1.96825923755763,0.0941266864966167,0.647542462273045,1.09534773773955,3.38568275021631,0.976163856175285,0.283941922209152,1.49550928057344
pureIC20241107T110656.mat,-4.58134813647345,0.0199526231496888,0,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.03611692216903,2.03447900598179,0.973727592253291,1.79417476836309,1.79417476836309,0.308398388555655,1.35326525189576,0.995937257150052,2.18451095249367,0.973727592253291,0.460972952815731,1.29829171424255
pureIC20241107T110741.mat,-2.29611319880259,0.00501187233627273,0,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.01522718702774,2.27338483836636,0.971670500972043,1.89376987891751,1.89376987891751,0.220397612653034,1.38876899496346,1.03922891805193,2.58238193125878,0.971670500972043,0.37658656754463,1.37823240024659
pureIC20241107T110818.mat,-1.15078262220294,0.00125892541179417,0,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.00654472057634,2.50885482464761,0.96902227748247,1.94513503843099,1.94513503843099,0.126782356285746,0.643648503355945,1.05686626138232,2.97361027422412,0.96902227748247,0.316809587077901,1.47145835785016
pureIC20241107T110824.mat,-4.08313082454925,0.0158489319246111,0,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.03117236449728,2.09953102553809,0.972670369892316,1.81528653780947,1.81528653780947,0.279426381155221,1.42450179443805,1.01013875437712,2.23146751590579,0.972670369892316,0.444906982160987,1.31066076021452
pureIC20241107T110847.mat,-0.576757558928228,0.000316227766016838,0,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.002869830882,2.75921347737661,0.979262792094194,1.97146754635796,1.97146754635796,0.0940625407757246,1.88902818760767,1.09557679414643,3.51051849197047,0.979262792094194,0.278028363784504,1.5358232081858
