bounce,We,Oh,Bo,file_name
1,0.0562341325190349,0.303767049367025,0,WeBoSweep20241112T131349.mat
1,0.00749894209332456,0.0151883524683513,0,WeBoSweep20241112T131401.mat
0,0.0237137370566166,0.303767049367025,0.1,WeBoSweep20241112T131410-1.mat
1,0.0133352143216332,0.303767049367025,0.01,WeBoSweep20241112T131410.mat
1,0.0562341325190349,0.0151883524683513,0,WeBoSweep20241112T131445.mat
0,0.00562341325190349,0.303767049367025,1,WeBoSweep20241112T131511.mat
1,0.0133352143216332,0.0151883524683513,0.01,WeBoSweep20241112T131530.mat
0,0.0421696503428582,0.303767049367025,1,WeBoSweep20241112T131534.mat
1,0.0237137370566166,0.0151883524683513,0.1,WeBoSweep20241112T131543.mat
1,0.0133352143216332,0.303767049367025,0.001,WeBoSweep20241112T131636.mat
0,0.00562341325190349,0.0151883524683513,1,WeBoSweep20241112T131654.mat
1,0.0237137370566166,0.303767049367025,0.01,WeBoSweep20241112T131657.mat
0,0.0421696503428582,0.0151883524683513,1,WeBoSweep20241112T131717.mat
1,0.0133352143216332,0.0151883524683513,0.001,WeBoSweep20241112T131749.mat
1,0.0237137370566166,0.0151883524683513,0.01,WeBoSweep20241112T131807.mat
0,0.00562341325190349,0.303767049367025,0.1,WeBoSweep20241112T131837.mat
1,0.0133352143216332,0.303767049367025,0,WeBoSweep20241112T131852.mat
0,0.0421696503428582,0.303767049367025,0.1,WeBoSweep20241112T131858.mat
1,0.0237137370566166,0.303767049367025,0.001,WeBoSweep20241112T131905.mat
1,0.0133352143216332,0.0151883524683513,0,WeBoSweep20241112T132004.mat
1,0.0237137370566166,0.0151883524683513,0.001,WeBoSweep20241112T132010.mat
0,0.00562341325190349,0.0151883524683513,0.1,WeBoSweep20241112T132012.mat
1,0.0421696503428582,0.0151883524683513,0.1,WeBoSweep20241112T132033.mat
0,0.01,0.303767049367025,1,WeBoSweep20241112T132107-2.mat
1,0.0237137370566166,0.303767049367025,0,WeBoSweep20241112T132107.mat
1,0.00562341325190349,0.303767049367025,0.01,WeBoSweep20241112T132126.mat
1,0.0421696503428582,0.303767049367025,0.01,WeBoSweep20241112T132131.mat
1,0.0237137370566166,0.0151883524683513,0,WeBoSweep20241112T132212.mat
1,0.0421696503428582,0.0151883524683513,0.01,WeBoSweep20241112T132233.mat
0,0.01,0.0151883524683513,1,WeBoSweep20241112T132248.mat
1,0.00562341325190349,0.0151883524683513,0.01,WeBoSweep20241112T132305.mat
0,0.0177827941003892,0.303767049367025,1,WeBoSweep20241112T132307.mat
1,0.0421696503428582,0.303767049367025,0.001,WeBoSweep20241112T132325.mat
1,0.0421696503428582,0.0151883524683513,0.001,WeBoSweep20241112T132425.mat
1,0.00562341325190349,0.303767049367025,0.001,WeBoSweep20241112T132426.mat
0,0.01,0.303767049367025,0.1,WeBoSweep20241112T132429.mat
0,0.0177827941003892,0.0151883524683513,1,WeBoSweep20241112T132449.mat
1,0.0421696503428582,0.303767049367025,0,WeBoSweep20241112T132518.mat
1,0.00562341325190349,0.0151883524683513,0.001,WeBoSweep20241112T132552.mat
1,0.01,0.0151883524683513,0.1,WeBoSweep20241112T132605.mat
1,0.0421696503428582,0.0151883524683513,0,WeBoSweep20241112T132616.mat
0,0.0177827941003892,0.303767049367025,0.1,WeBoSweep20241112T132630.mat
1,0.00562341325190349,0.303767049367025,0,WeBoSweep20241112T132706.mat
0,0.0316227766016838,0.303767049367025,1,WeBoSweep20241112T132708.mat
1,0.01,0.303767049367025,0.01,WeBoSweep20241112T132718.mat
1,0.0177827941003892,0.0151883524683513,0.1,WeBoSweep20241112T132805.mat
1,0.00562341325190349,0.0151883524683513,0,WeBoSweep20241112T132831.mat
1,0.01,0.0151883524683513,0.01,WeBoSweep20241112T132846.mat
0,0.0316227766016838,0.0151883524683513,1,WeBoSweep20241112T132849.mat
1,0.0177827941003892,0.303767049367025,0.01,WeBoSweep20241112T132917.mat
0,0.00421696503428582,0.303767049367025,1,WeBoSweep20241112T132943.mat
1,0.01,0.303767049367025,0.001,WeBoSweep20241112T132955.mat
1,0.177827941003892,0.303767049367025,0.1,WeBoSweep20241112T133030-6.mat
1,0.0177827941003892,0.0151883524683513,0.01,WeBoSweep20241112T133030.mat
1,0.01,0.0151883524683513,0.001,WeBoSweep20241112T133111.mat
0,0.00421696503428582,0.0151883524683513,1,WeBoSweep20241112T133124.mat
1,0.133352143216332,0.303767049367025,0.01,WeBoSweep20241112T133130.mat
1,0.177827941003892,0.0151883524683513,0.1,WeBoSweep20241112T133133.mat
1,0.177827941003892,0.303767049367025,0.01,WeBoSweep20241112T133216.mat
1,0.01,0.303767049367025,0,WeBoSweep20241112T133217.mat
1,0.133352143216332,0.0151883524683513,0.01,WeBoSweep20241112T133222.mat
1,0.133352143216332,0.303767049367025,0.001,WeBoSweep20241112T133305.mat
1,0.177827941003892,0.0151883524683513,0.01,WeBoSweep20241112T133306.mat
0,0.00421696503428582,0.303767049367025,0.1,WeBoSweep20241112T133307.mat
1,0.01,0.0151883524683513,0,WeBoSweep20241112T133333.mat
1,0.177827941003892,0.303767049367025,0.001,WeBoSweep20241112T133347.mat
1,0.133352143216332,0.0151883524683513,0.001,WeBoSweep20241112T133355.mat
1,0.177827941003892,0.0151883524683513,0.001,WeBoSweep20241112T133435.mat
1,0.133352143216332,0.303767049367025,0,WeBoSweep20241112T133438.mat
0,0.237137370566166,0.303767049367025,1,WeBoSweep20241112T133439.mat
0,0.00421696503428582,0.0151883524683513,0.1,WeBoSweep20241112T133442.mat
1,0.177827941003892,0.303767049367025,0,WeBoSweep20241112T133517.mat
1,0.133352143216332,0.0151883524683513,0,WeBoSweep20241112T133528.mat
1,0.1,0.303767049367025,0.001,WeBoSweep20241112T133557.mat
1,0.177827941003892,0.0151883524683513,0,WeBoSweep20241112T133605.mat
0,0.1,0.303767049367025,1,WeBoSweep20241112T133611.mat
1,0.237137370566166,0.0151883524683513,1,WeBoSweep20241112T133624.mat
0,0.133352143216332,0.303767049367025,1,WeBoSweep20241112T133646.mat
1,0.1,0.0151883524683513,0.001,WeBoSweep20241112T133649.mat
1,0.237137370566166,0.303767049367025,0.1,WeBoSweep20241112T133710.mat
1,0.1,0.303767049367025,0,WeBoSweep20241112T133736.mat
0,0.1,0.0151883524683513,1,WeBoSweep20241112T133754.mat
1,0.237137370566166,0.0151883524683513,0.1,WeBoSweep20241112T133815.mat
1,0.1,0.0151883524683513,0,WeBoSweep20241112T133828.mat
0,0.133352143216332,0.0151883524683513,1,WeBoSweep20241112T133829.mat
0,0.1,0.303767049367025,0.1,WeBoSweep20241112T133840.mat
1,0.237137370566166,0.303767049367025,0.01,WeBoSweep20241112T133857.mat
0,0.0749894209332456,0.303767049367025,1,WeBoSweep20241112T133914.mat
0,0.133352143216332,0.303767049367025,0.1,WeBoSweep20241112T133916.mat
1,0.1,0.0151883524683513,0.1,WeBoSweep20241112T133940.mat
1,0.237137370566166,0.0151883524683513,0.01,WeBoSweep20241112T133945.mat
1,0.133352143216332,0.0151883524683513,0.1,WeBoSweep20241112T134018.mat
1,0.237137370566166,0.303767049367025,0.001,WeBoSweep20241112T134025.mat
1,0.1,0.303767049367025,0.01,WeBoSweep20241112T134027.mat
0,0.0749894209332456,0.0151883524683513,1,WeBoSweep20241112T134058.mat
1,0.316227766016838,0.303767049367025,0.01,WeBoSweep20241112T134103.mat
1,0.237137370566166,0.0151883524683513,0.001,WeBoSweep20241112T134113.mat
1,0.1,0.0151883524683513,0.01,WeBoSweep20241112T134121.mat
1,0.316227766016838,0.0151883524683513,0.01,WeBoSweep20241112T134149.mat
1,0.237137370566166,0.303767049367025,0,WeBoSweep20241112T134153.mat
1,0.421696503428582,0.303767049367025,0,WeBoSweep20241112T134206.mat
1,0.316227766016838,0.303767049367025,0.001,WeBoSweep20241112T134227.mat
1,0.237137370566166,0.0151883524683513,0,WeBoSweep20241112T134240.mat
0,0.0749894209332456,0.303767049367025,0.1,WeBoSweep20241112T134241.mat
1,0.421696503428582,0.0151883524683513,0,WeBoSweep20241112T134250.mat
1,0.316227766016838,0.0151883524683513,0.001,WeBoSweep20241112T134313.mat
0,0.177827941003892,0.303767049367025,1,WeBoSweep20241112T134320.mat
0,0.316227766016838,0.303767049367025,1,WeBoSweep20241112T134327.mat
1,0.316227766016838,0.303767049367025,0,WeBoSweep20241112T134351.mat
1,0.0749894209332456,0.0151883524683513,0.1,WeBoSweep20241112T134417.mat
1,0.316227766016838,0.0151883524683513,0,WeBoSweep20241112T134437.mat
1,0.177827941003892,0.0151883524683513,1,WeBoSweep20241112T134504.mat
1,0.0749894209332456,0.303767049367025,0.01,WeBoSweep20241112T134509.mat
1,0.316227766016838,0.0151883524683513,1,WeBoSweep20241112T134512.mat
0,0.562341325190349,0.303767049367025,1,WeBoSweep20241112T134515.mat
1,0.421696503428582,0.303767049367025,0.1,WeBoSweep20241112T134551.mat
1,0.316227766016838,0.303767049367025,0.1,WeBoSweep20241112T134557.mat
1,0.0749894209332456,0.0151883524683513,0.01,WeBoSweep20241112T134606.mat
1,0.421696503428582,0.0151883524683513,0.1,WeBoSweep20241112T134647.mat
1,0.0749894209332456,0.303767049367025,0.001,WeBoSweep20241112T134654.mat
1,0.562341325190349,0.0151883524683513,1,WeBoSweep20241112T134659.mat
1,0.316227766016838,0.0151883524683513,0.1,WeBoSweep20241112T134704.mat
1,0.421696503428582,0.303767049367025,0.01,WeBoSweep20241112T134725.mat
1,0.749894209332456,0.303767049367025,0.01,WeBoSweep20241112T134743.mat
1,0.562341325190349,0.303767049367025,0.1,WeBoSweep20241112T134744.mat
1,0.0749894209332456,0.0151883524683513,0.001,WeBoSweep20241112T134748.mat
1,0.421696503428582,0.0151883524683513,0.01,WeBoSweep20241112T134810.mat
1,0.749894209332456,0.0151883524683513,0.01,WeBoSweep20241112T134825.mat
1,0.562341325190349,0.303767049367025,0.001,WeBoSweep20241112T134835-7.mat
1,0.562341325190349,0.0151883524683513,0.1,WeBoSweep20241112T134835.mat
1,0.421696503428582,0.303767049367025,0.001,WeBoSweep20241112T134847.mat
1,0.749894209332456,0.303767049367025,0.001,WeBoSweep20241112T134902.mat
1,0.562341325190349,0.303767049367025,0.01,WeBoSweep20241112T134913.mat
1,0.562341325190349,0.0151883524683513,0.001,WeBoSweep20241112T134919.mat
1,0.421696503428582,0.0151883524683513,0.001,WeBoSweep20241112T134931.mat
1,0.749894209332456,0.0151883524683513,0.001,WeBoSweep20241112T134943.mat
1,0.562341325190349,0.303767049367025,0,WeBoSweep20241112T134956-9.mat
1,0.562341325190349,0.0151883524683513,0.01,WeBoSweep20241112T134956.mat
0,1,0.303767049367025,1,WeBoSweep20241112T135008.mat
1,0.749894209332456,0.303767049367025,0,WeBoSweep20241112T135020.mat
1,1,0.0151883524683513,0.001,WeBoSweep20241112T135033.mat
1,0.562341325190349,0.0151883524683513,0,WeBoSweep20241112T135040.mat
1,0.749894209332456,0.0151883524683513,0,WeBoSweep20241112T135102.mat
1,1,0.303767049367025,0,WeBoSweep20241112T135109.mat
0,0.421696503428582,0.303767049367025,1,WeBoSweep20241112T135117.mat
1,1,0.0151883524683513,0,WeBoSweep20241112T135149.mat
1,1,0.0151883524683513,1,WeBoSweep20241112T135152.mat
0,0.749894209332456,0.303767049367025,1,WeBoSweep20241112T135221.mat
1,1,0.303767049367025,0.1,WeBoSweep20241112T135229.mat
1,0.421696503428582,0.0151883524683513,1,WeBoSweep20241112T135255.mat
1,1,0.0151883524683513,0.1,WeBoSweep20241112T135311.mat
1,1,0.303767049367025,0.01,WeBoSweep20241112T135344.mat
1,0.749894209332456,0.0151883524683513,1,WeBoSweep20241112T135354.mat
1,1,0.0151883524683513,0.01,WeBoSweep20241112T135418.mat
1,0.749894209332456,0.303767049367025,0.1,WeBoSweep20241112T135429.mat
1,1,0.303767049367025,0.001,WeBoSweep20241112T135448.mat
1,0.749894209332456,0.0151883524683513,0.1,WeBoSweep20241112T135510.mat
0,1e-05,0.0151883524683513,0.0189312135804878,WeOhSweep20241108T212842-2.mat
0,0,0,0,
0,1.25892541179417e-05,0.759417623417563,0.0189312135804878,WeOhSweep20241108T212842-9.mat
0,1.25892541179417e-05,0.0759417623417563,0,WeOhSweep20241108T212842.mat
0,1.25892541179417e-05,0.0303767049367025,0,WeOhSweep20241108T213015.mat
0,1e-05,0,0.0189312135804878,WeOhSweep20241108T213017-7.mat
0,0,0,0,
0,1.25892541179417e-05,0.303767049367025,0.0189312135804878,WeOhSweep20241108T213020.mat
0,0,0,0,
0,1.25892541179417e-05,0.0759417623417563,0.0189312135804878,WeOhSweep20241108T213151.mat
0,1.58489319246111e-05,0.759417623417563,0,WeOhSweep20241108T213152.mat
0,0,0,0,
0,1.25892541179417e-05,0,0,WeOhSweep20241108T213308.mat
0,1.25892541179417e-05,0.0303767049367025,0.0189312135804878,WeOhSweep20241108T213318.mat
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0.000251188643150958,0.0759417623417563,0.0189312135804878,WeOhSweep20241108T214029.mat
0,0.00398107170553497,0.759417623417563,0.0189312135804878,WeOhSweep20241108T214038.mat
0,6.30957344480193e-05,0.0303767049367025,0.0189312135804878,WeOhSweep20241108T214040.mat
0,0.001,0.303767049367025,0.0189312135804878,WeOhSweep20241108T214042.mat
0,0.000251188643150958,0.0303767049367025,0.0189312135804878,WeOhSweep20241108T214158.mat
0,6.30957344480193e-05,0.0151883524683513,0.0189312135804878,WeOhSweep20241108T214210.mat
0,0.001,0.0759417623417563,0.0189312135804878,WeOhSweep20241108T214213-4.mat
0,0.00398107170553497,0.303767049367025,0.0189312135804878,WeOhSweep20241108T214213.mat
0,0.000251188643150958,0.0151883524683513,0.0189312135804878,WeOhSweep20241108T214331.mat
1,0.00398107170553497,0.0759417623417563,0.0189312135804878,WeOhSweep20241108T214343.mat
0,6.30957344480193e-05,0,0.0189312135804878,WeOhSweep20241108T214344.mat
1,0.001,0.0303767049367025,0.0189312135804878,WeOhSweep20241108T214345.mat
0,0.000251188643150958,0,0.0189312135804878,WeOhSweep20241108T214504.mat
0,6.30957344480193e-05,0.759417623417563,0,WeOhSweep20241108T214519-9.mat
1,0.001,0.0151883524683513,0.0189312135804878,WeOhSweep20241108T214519.mat
1,0.00398107170553497,0.0303767049367025,0.0189312135804878,WeOhSweep20241108T214527.mat
1,0.000251188643150958,0.759417623417563,0,WeOhSweep20241108T214636.mat
1,0.001,0,0.0189312135804878,WeOhSweep20241108T214653.mat
0,0,0,0,
1,0.00398107170553497,0.0151883524683513,0.0189312135804878,WeOhSweep20241108T214714.mat
1,0.000251188643150958,0.303767049367025,0,WeOhSweep20241108T214810.mat
1,0.001,0.759417623417563,0,WeOhSweep20241108T214828.mat
1,6.30957344480193e-05,0.0759417623417563,0,WeOhSweep20241108T214831.mat
1,0.00398107170553497,0,0.0189312135804878,WeOhSweep20241108T214850.mat
1,0.000251188643150958,0.0759417623417563,0,WeOhSweep20241108T214943.mat
0,0,0,0,
1,6.30957344480193e-05,0.0303767049367025,0,WeOhSweep20241108T215004.mat
1,0.00398107170553497,0.759417623417563,0,WeOhSweep20241108T215025.mat
1,0.000251188643150958,0.0303767049367025,0,WeOhSweep20241108T215116.mat
0,0,0,0,
1,0.001,0.0759417623417563,0,WeOhSweep20241108T215139.mat
1,0.00398107170553497,0.303767049367025,0,WeOhSweep20241108T215210.mat
1,0.000251188643150958,0.0151883524683513,0,WeOhSweep20241108T215246.mat
1,6.30957344480193e-05,0,0,WeOhSweep20241108T215305.mat
1,0.001,0.0303767049367025,0,WeOhSweep20241108T215315.mat
1,0.00398107170553497,0.0759417623417563,0,WeOhSweep20241108T215337.mat
1,0.000251188643150958,0,0,WeOhSweep20241108T215418.mat
0,5.01187233627272e-05,0.759417623417563,0.0189312135804878,WeOhSweep20241108T215433.mat
0,0,0,0,
1,0.00398107170553497,0.0303767049367025,0,WeOhSweep20241108T215456.mat
0,0.000199526231496888,0.759417623417563,0.0189312135804878,WeOhSweep20241108T215549.mat
0,5.01187233627272e-05,0.303767049367025,0.0189312135804878,WeOhSweep20241108T215605.mat
1,0.00398107170553497,0.0151883524683513,0,WeOhSweep20241108T215614.mat
1,0.001,0,0,WeOhSweep20241108T215635.mat
0,0.000199526231496888,0.303767049367025,0.0189312135804878,WeOhSweep20241108T215721.mat
1,0.00398107170553497,0,0,WeOhSweep20241108T215733.mat
0,5.01187233627272e-05,0.0759417623417563,0.0189312135804878,WeOhSweep20241108T215737.mat
0,0.000794328234724282,0.759417623417563,0.0189312135804878,WeOhSweep20241108T215821.mat
0,0.00316227766016838,0.759417623417563,0.0189312135804878,WeOhSweep20241108T215853.mat
0,0.000199526231496888,0.0759417623417563,0.0189312135804878,WeOhSweep20241108T215856.mat
0,5.01187233627272e-05,0.0303767049367025,0.0189312135804878,WeOhSweep20241108T215907.mat
0,0.000794328234724282,0.303767049367025,0.0189312135804878,WeOhSweep20241108T215957.mat
0,0.000199526231496888,0.0303767049367025,0.0189312135804878,WeOhSweep20241108T220027.mat
0,0.00316227766016838,0.303767049367025,0.0189312135804878,WeOhSweep20241108T220029.mat
0,5.01187233627272e-05,0.0151883524683513,0.0189312135804878,WeOhSweep20241108T220037.mat
0,0.000794328234724282,0.0759417623417563,0.0189312135804878,WeOhSweep20241108T220132.mat
1,0.00316227766016838,0.0759417623417563,0.0189312135804878,WeOhSweep20241108T220159.mat
0,0.000199526231496888,0.0151883524683513,0.0189312135804878,WeOhSweep20241108T220200.mat
0,5.01187233627272e-05,0,0.0189312135804878,WeOhSweep20241108T220209.mat
0,0.000794328234724282,0.0303767049367025,0.0189312135804878,WeOhSweep20241108T220304.mat
0,0.000199526231496888,0,0.0189312135804878,WeOhSweep20241108T220334.mat
1,0.00316227766016838,0.0303767049367025,0.0189312135804878,WeOhSweep20241108T220340.mat
0,5.01187233627272e-05,0.759417623417563,0,WeOhSweep20241108T220343.mat
0,0.000794328234724282,0.0151883524683513,0.0189312135804878,WeOhSweep20241108T220437.mat
1,0.000199526231496888,0.759417623417563,0,WeOhSweep20241108T220506.mat
0,0,0,0,
1,0.00316227766016838,0.0151883524683513,0.0189312135804878,WeOhSweep20241108T220524.mat
1,0.000794328234724282,0,0.0189312135804878,WeOhSweep20241108T220609.mat
1,0.000199526231496888,0.303767049367025,0,WeOhSweep20241108T220641.mat
0,5.01187233627272e-05,0.0759417623417563,0,WeOhSweep20241108T220649.mat
1,0.00316227766016838,0,0.0189312135804878,WeOhSweep20241108T220708.mat
1,0.000794328234724282,0.759417623417563,0,WeOhSweep20241108T220741.mat
1,0.000199526231496888,0.0759417623417563,0,WeOhSweep20241108T220813.mat
0,5.01187233627272e-05,0.0303767049367025,0,WeOhSweep20241108T220821.mat
1,0.00316227766016838,0.759417623417563,0,WeOhSweep20241108T220852.mat
1,0.000794328234724282,0.303767049367025,0,WeOhSweep20241108T220917.mat
1,0.000199526231496888,0.0303767049367025,0,WeOhSweep20241108T220944.mat
0,0,0,0,
0,0,0,0,
1,0.000794328234724282,0.0759417623417563,0,WeOhSweep20241108T221051.mat
1,0.000199526231496888,0.0151883524683513,0,WeOhSweep20241108T221114.mat
0,5.01187233627272e-05,0,0,WeOhSweep20241108T221122.mat
1,0.00316227766016838,0.0759417623417563,0,WeOhSweep20241108T221203.mat
1,0.000794328234724282,0.0303767049367025,0,WeOhSweep20241108T221226.mat
1,0.000199526231496888,0,0,WeOhSweep20241108T221244.mat
0,3.98107170553497e-05,0.759417623417563,0.0189312135804878,WeOhSweep20241108T221248.mat
1,0.00316227766016838,0.0303767049367025,0,WeOhSweep20241108T221326.mat
1,0.000794328234724282,0.0151883524683513,0,WeOhSweep20241108T221400.mat
0,0.000158489319246111,0.759417623417563,0.0189312135804878,WeOhSweep20241108T221413.mat
0,3.98107170553497e-05,0.303767049367025,0.0189312135804878,WeOhSweep20241108T221420.mat
0,0,0,0,
1,0.000794328234724282,0,0,WeOhSweep20241108T221536.mat
0,0.000158489319246111,0.303767049367025,0.0189312135804878,WeOhSweep20241108T221545.mat
0,3.98107170553497e-05,0.0759417623417563,0.0189312135804878,WeOhSweep20241108T221551.mat
1,0.00316227766016838,0,0,WeOhSweep20241108T221609.mat
0,0.000630957344480193,0.759417623417563,0.0189312135804878,WeOhSweep20241108T221711.mat
0,0.000158489319246111,0.0759417623417563,0.0189312135804878,WeOhSweep20241108T221716.mat
0,3.98107170553497e-05,0.0303767049367025,0.0189312135804878,WeOhSweep20241108T221720.mat
0,0.00251188643150958,0.759417623417563,0.0189312135804878,WeOhSweep20241108T221731.mat
0,0.000630957344480193,0.303767049367025,0.0189312135804878,WeOhSweep20241108T221847-2.mat
0,0.000158489319246111,0.0303767049367025,0.0189312135804878,WeOhSweep20241108T221847.mat
0,3.98107170553497e-05,0.0151883524683513,0.0189312135804878,WeOhSweep20241108T221851.mat
0,0.00251188643150958,0.303767049367025,0.0189312135804878,WeOhSweep20241108T221907.mat
0,3.98107170553497e-05,0,0.0189312135804878,WeOhSweep20241108T222022-5.mat
0,0.000158489319246111,0.0151883524683513,0.0189312135804878,WeOhSweep20241108T222022-6.mat
0,0.000630957344480193,0.0759417623417563,0.0189312135804878,WeOhSweep20241108T222022.mat
1,0.00251188643150958,0.0759417623417563,0.0189312135804878,WeOhSweep20241108T222035.mat
0,0.000630957344480193,0.0303767049367025,0.0189312135804878,WeOhSweep20241108T222154.mat
0,0.000158489319246111,0,0.0189312135804878,WeOhSweep20241108T222156.mat
0,3.98107170553497e-05,0.759417623417563,0,WeOhSweep20241108T222158.mat
1,0.00251188643150958,0.0303767049367025,0.0189312135804878,WeOhSweep20241108T222214.mat
0,0.000630957344480193,0.0151883524683513,0.0189312135804878,WeOhSweep20241108T222326.mat
1,0.000158489319246111,0.759417623417563,0,WeOhSweep20241108T222329.mat
0,0,0,0,
1,0.00251188643150958,0.0151883524683513,0.0189312135804878,WeOhSweep20241108T222355.mat
0,0.000630957344480193,0,0.0189312135804878,WeOhSweep20241108T222458.mat
0,3.98107170553497e-05,0.0759417623417563,0,WeOhSweep20241108T222502.mat
1,0.000158489319246111,0.303767049367025,0,WeOhSweep20241108T222505.mat
1,0.00251188643150958,0,0.0189312135804878,WeOhSweep20241108T222537.mat
1,0.000630957344480193,0.759417623417563,0,WeOhSweep20241108T222631.mat
0,3.98107170553497e-05,0.0303767049367025,0,WeOhSweep20241108T222634.mat
1,0.000158489319246111,0.0759417623417563,0,WeOhSweep20241108T222639.mat
1,0.00251188643150958,0.759417623417563,0,WeOhSweep20241108T222719.mat
0,0,0,0,
1,0.000630957344480193,0.303767049367025,0,WeOhSweep20241108T222806.mat
1,0.000158489319246111,0.0303767049367025,0,WeOhSweep20241108T222810.mat
1,0.00251188643150958,0.303767049367025,0,WeOhSweep20241108T222857.mat
0,3.98107170553497e-05,0,0,WeOhSweep20241108T222935.mat
1,0.000158489319246111,0.0151883524683513,0,WeOhSweep20241108T222938.mat
1,0.000630957344480193,0.0759417623417563,0,WeOhSweep20241108T222942.mat
1,0.00251188643150958,0.0759417623417563,0,WeOhSweep20241108T223033.mat
0,0,0,0,
1,0.000158489319246111,0,0,WeOhSweep20241108T223106.mat
1,0.000630957344480193,0.0303767049367025,0,WeOhSweep20241108T223115.mat
1,0.00251188643150958,0.0303767049367025,0,WeOhSweep20241108T223201.mat
0,0.000125892541179417,0.759417623417563,0.0189312135804878,WeOhSweep20241108T223234.mat
0,0,0,0,
1,0.000630957344480193,0.0151883524683513,0,WeOhSweep20241108T223249.mat
1,0.00251188643150958,0.0151883524683513,0,WeOhSweep20241108T223327.mat
0,0,0,0,
0,0.000125892541179417,0.303767049367025,0.0189312135804878,WeOhSweep20241108T223407.mat
1,0.000630957344480193,0,0,WeOhSweep20241108T223424.mat
1,0.00251188643150958,0,0,WeOhSweep20241108T223454.mat
0,0,0,0,
0,0.000125892541179417,0.0759417623417563,0.0189312135804878,WeOhSweep20241108T223538.mat
0,0.000501187233627273,0.759417623417563,0.0189312135804878,WeOhSweep20241108T223558.mat
0,0.00199526231496888,0.759417623417563,0.0189312135804878,WeOhSweep20241108T223620.mat
0,0,0,0,
0,0.000125892541179417,0.0303767049367025,0.0189312135804878,WeOhSweep20241108T223708.mat
0,0.000501187233627273,0.303767049367025,0.0189312135804878,WeOhSweep20241108T223733.mat
0,0.00199526231496888,0.303767049367025,0.0189312135804878,WeOhSweep20241108T223754.mat
0,0,0,0,
0,0.000125892541179417,0.0151883524683513,0.0189312135804878,WeOhSweep20241108T223842.mat
0,0.000501187233627273,0.0759417623417563,0.0189312135804878,WeOhSweep20241108T223908.mat
1,0.00199526231496888,0.0759417623417563,0.0189312135804878,WeOhSweep20241108T223921.mat
0,0,0,0,
0,0.000125892541179417,0,0.0189312135804878,WeOhSweep20241108T224017.mat
0,0.000501187233627273,0.0303767049367025,0.0189312135804878,WeOhSweep20241108T224038.mat
1,0.00199526231496888,0.0303767049367025,0.0189312135804878,WeOhSweep20241108T224058.mat
0,0,0,0,
0,0.000125892541179417,0.759417623417563,0,WeOhSweep20241108T224149.mat
0,0.000501187233627273,0.0151883524683513,0.0189312135804878,WeOhSweep20241108T224210.mat
1,0.00199526231496888,0.0151883524683513,0.0189312135804878,WeOhSweep20241108T224237.mat
0,0,0,0,
0,0,0,0,
0,0.000501187233627273,0,0.0189312135804878,WeOhSweep20241108T224341.mat
1,0.00199526231496888,0,0.0189312135804878,WeOhSweep20241108T224415.mat
0,0,0,0,
1,0.000125892541179417,0.0759417623417563,0,WeOhSweep20241108T224458.mat
1,0.000501187233627273,0.759417623417563,0,WeOhSweep20241108T224512.mat
1,0.00199526231496888,0.759417623417563,0,WeOhSweep20241108T224554.mat
0,0,0,0,
1,0.000125892541179417,0.0303767049367025,0,WeOhSweep20241108T224629.mat
1,0.000501187233627273,0.303767049367025,0,WeOhSweep20241108T224647.mat
1,0.00199526231496888,0.303767049367025,0,WeOhSweep20241108T224732.mat
0,0,0,0,
0,0,0,0,
1,0.000501187233627273,0.0759417623417563,0,WeOhSweep20241108T224822.mat
0,2.51188643150958e-05,0.759417623417563,0.0189312135804878,WeOhSweep20241108T224909.mat
1,0.00199526231496888,0.0759417623417563,0,WeOhSweep20241108T224914.mat
1,0.000125892541179417,0,0,WeOhSweep20241108T224925.mat
1,0.000501187233627273,0.0303767049367025,0,WeOhSweep20241108T224957.mat
0,2.51188643150958e-05,0.303767049367025,0.0189312135804878,WeOhSweep20241108T225042.mat
1,0.00199526231496888,0.0303767049367025,0,WeOhSweep20241108T225046.mat
0,0.0001,0.759417623417563,0.0189312135804878,WeOhSweep20241108T225052.mat
1,0.000501187233627273,0.0151883524683513,0,WeOhSweep20241108T225131.mat
0,2.51188643150958e-05,0.0759417623417563,0.0189312135804878,WeOhSweep20241108T225213.mat
1,0.00199526231496888,0.0151883524683513,0,WeOhSweep20241108T225219.mat
0,0.0001,0.303767049367025,0.0189312135804878,WeOhSweep20241108T225225.mat
1,0.000501187233627273,0,0,WeOhSweep20241108T225307.mat
0,2.51188643150958e-05,0.0303767049367025,0.0189312135804878,WeOhSweep20241108T225343.mat
1,0.00199526231496888,0,0,WeOhSweep20241108T225350.mat
0,0.0001,0.0759417623417563,0.0189312135804878,WeOhSweep20241108T225356.mat
0,0.000398107170553497,0.759417623417563,0.0189312135804878,WeOhSweep20241108T225440.mat
0,2.51188643150958e-05,0.0151883524683513,0.0189312135804878,WeOhSweep20241108T225511.mat
0,0.00158489319246111,0.759417623417563,0.0189312135804878,WeOhSweep20241108T225521.mat
